category,titles,date,descriptions,urls
national,IMD issues warning of severe heatwave across Northern India,"Friday, 24 May, 2024","IMD alerts of severe heatwave across northern India, including Punjab, Rajasthan, Haryana, Chandigarh, Delhi, and parts of Uttar Pradesh. Isolated pockets in Jammu & Kashmir, Himachal Pradesh, Uttar Pradesh, Madhya Pradesh, and Vidarbha also to face heatwave conditions on 27th and 28th May 2024. Residents are urged to take precautions amid soaring temperatures to prevent heat-related illnesses.",https://www.refersms.com/severe-heatwave-warning-northern-india-2024_05_24/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Bus caught for fake documents in Karnataka, tourists left stranded","Friday, 24 May, 2024","In a distressing turn of events, 49 tourists hailing from Andhra Pradesh found themselves stranded outside the RTO office in Gadag, Karnataka. Their ordeal began when the private bus they were travelling in, en route from Hyderabad to Karnataka, was seized by officials due to discrepancies in its documentation.",https://newskarnataka.com/karnataka/gadag/bus-caught-for-fake-documents-tourists-stranded-outside-gadag-rto-office/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Hyderabad ranks in list of top 10 cities in India,"Friday, 24 May, 2024","Hyderabad is among the top 10 cities in India, according to the Oxford Economics Global Cities Index 2024. It ranks 564 globally and ninth in India, performing best in economics. Delhi tops the list in India with a global rank of 350. New York is first globally. Other Indian cities in the top 10 include Bengaluru, Mumbai, and Chennai.",https://www.siasat.com/hyderabad-ranks-in-list-of-top-10-cities-in-india-3031771/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Irregularities in Forest Department's Root Stock Scheme in Haveri,"Friday, 24 May, 2024","Auditors uncovered irregularities totaling over ₹3.8 crore in the root stock scheme within the Haveri division of the forest department for the fiscal years 2022-23 and 2023-24. The audit, conducted by the office of the principal accountant general of Karnataka, culminated in a report sent to the forest department on April 11, 2024",https://newskarnataka.com/karnataka/haveri/irregularities-in-forest-departments-root-stock-scheme-in-haveri/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Aquatic faunal survey of Kerala's PTR reveals fish diversity,"Friday, 24 May, 2024",The first-ever aquatic multi-taxa survey in the Periyar Tiger Reserve (PTR) has revealed an exceptional diversity of predatory insects and fish spread across the various habitats and elevations of the wildlife sanctuary. The number of fish species inside the various water bodies of PTR comprises close to 30 percent of all fish species known from Kerala.,https://thesouthfirst.com/kerala/aquatic-faunal-survey-of-periyar-tiger-reserve-reveals-diversity-of-fish-insect-species/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Chopper spins mid-air while landing in Kedarnath, video surfaces","Friday, 24 May, 2024","A helicopter carrying six pilgrims encountered a technical glitch necessitating an emergency landing in Kedarnath, just 100 meters away from the helipad. The helicopter experienced a technical malfunction in its rear motor, forcing the pilot to initiate an abrupt landing roughly 100 meters prior to the designated helipad. All passengers and the pilot escaped unhurt.",https://newskarnataka.com/india/watch-the-video-chopper-spins-mid-air-while-landing-at-kedarnath-helipad/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Kejriwal's aide Bibhav Kumar sent to 4 day judicial custody,"Friday, 24 May, 2024","Bibhav Kumar, linked to the alleged assault case involving Rajya Sabha MP and former DCW chairperson Swati Maliwal, has been ordered by the Delhi Tis Hazari Court to undergo four days of judicial custody. His next court appearance is scheduled for May 28. Kumar has been Delhi CM's personal secretary.",https://thedailyguardian.com/swati-maliwal-case-kejriwals-aide-bibhav-kumar-in-4-day-judicial-custody/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,18-yr-old pink e-rickshaw driver from UP wins UK royal award,"Friday, 24 May, 2024","Arti, an 18-year-old e-rickshaw driver from Uttar Pradesh, met King Charles III after winning the Amal Clooney Women's Empowerment Award in London. Arti was honoured for inspiring other young girls through her work with the government's Pink E-rickshaw initiative, which provides safe transport for women with a mission to drive change. Arti arrived in a pink rickshaw at Buckingham Palace.",
national,President conveys condolences for Ambala road accident victims,"Friday, 24 May, 2024","President Murmu expressed profound sorrow upon hearing about the tragic loss of numerous devotees in a road accident in Ambala, Haryana. She extended her heartfelt condolences to the grieving families who lost their dear ones in the unfortunate incident. Additionally, she conveyed her earnest wishes for the swift recovery of those who sustained injuries.",https://www.refersms.com/president-conveys-condolences-for-ambala-road-accident-victims-2024-5-24/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Inquiry on Kerala veterinary college student’s death from May 29,"Friday, 24 May, 2024","The Commission of Inquiry appointed by Governor Arif Mohammed Khan into alleged official lapses of the Kerala Veterinary and Animal Sciences University that led to the death of a student, will commence its sittings from 29 May. The CoI was constituted following the death of 20-year-old Sidharthan JS, found hanging inside the bathroom of the college hostel on 18 February.",https://thesouthfirst.com/kerala/kerala-vet-students-death-probe-commissions-sitting-from-29-may/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Ministry of Road Transport revamps license process,"Friday, 24 May, 2024","Starting June 1, 2024, significant changes in the process of acquiring a driving license in India will streamline procedures, enhance road safety, and reduce vehicular pollution, as announced by the Ministry of Road Transport and Highways. Under the new regulations, private driving training centers will conduct driving tests and issue eligibility certificates for licenses.",https://newskarnataka.com/karnataka/ministry-of-road-transport-announces-revamp-of-driving-license-process/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Water level of Krishna Sagar dam rises after rainfall in Karnataka,"Friday, 24 May, 2024","The Kodagu district recently experienced significant rainfall, with various taluks reporting substantial precipitation. Notably, there is an inflow of 1,456 cusecs and an outflow of 274 cusecs, inclusive of water supply. The copious rainfall has led to a gradual rise in the water level at the Krishna Raja Sagar (KRS) dam",https://newskarnataka.com/karnataka/mangaluru/rainfall-in-kodagu-district-rising-water-levels-and-comparative-data/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Dy Superintendent reports loss from bank account due to hacking,"Friday, 24 May, 2024","PK Muralidhar, Deputy Superintendent of Police (DySP) of the Hassan sub-division, has fallen victim to a significant financial loss due to alleged hacking of his bank accounts. Muralidhar discovered the loss amounting to nearly ₹16 lakh when checking his phone messages on Monday.",https://newskarnataka.com/karnataka/hassan/deputy-superintendent-reports-substantial-loss-from-bank-account-hacking/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,What is Form 17-C that EC has refused to make public?,"Friday, 24 May, 2024","Form 17-C is a document detailing votes cast at each polling station, including data on registered voters, votes via EVMs, and candidate vote counts. It is compiled by presiding officer and verified by Returning Officer. The Election Commission of India refused to publish it during Lok Sabha elections' final phases citing concerns over potential tampering, resulting in debate over transparency.",https://www.newsbytesapp.com/news/politics/lok-sabha-elections-what-is-form-17c-that-ec-has-refused-to-make-public/story?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Poor people in general category too need reservation: PM Modi,"Friday, 24 May, 2024","Addressing a rally in Himachal Pradesh's Shimla, PM Narendra Modi said, ""For 60 years Congress did not even think that there are poor people in the general category too."" ""They also need a reservation, Congress never thought about these communities,"" PM Modi said. ""Modi came and made a 10% reservation for the poor people of the general category,"" he added.",https://youtu.be/5z3lylTsGmc?t=1142&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Heavy to extremely heavy rainfall alert issued for several states ahead of cyclone,"Friday, 24 May, 2024","The IMD has predicted heavy to extremely heavy rainfall over West Bengal, Odisha, Tripura, Manipur, Assam, Meghalaya, Arunachal Pradesh, Nagaland, Sikkim and Andaman and Nicobar Islands between May 24 and 28. Rainfall is also likely over Kerala, Lakshadweep, Karnataka, Andhra Pradesh, TN and Puducherry. A depression is likely to intensify into a cyclonic storm over Bay of Bengal tomorrow.",https://internal.imd.gov.in/press_release/20240524_pr_3014.pdf?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,"Pakistan-occupied Kashmir is ours, we'll take it back: Shah","Friday, 24 May, 2024","Addressing a rally in Bihar, Home Minister Amit Shah said, ""Pakistan-occupied Kashmir is and will remain ours. We'll take it back. It's BJP's resolution."" He said, ""Congress, RJD supremo Lalu Prasad Yadav and people of the 'Ghamandiya Gathbandhan' try to scare us by saying that Pakistan has atom bombs."" He added, ""BJP is not afraid of Pakistan’s atom bombs.""",https://youtu.be/u4DR3dDWQ4M?t=347&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Police arrest five in Vijayapura canter robbery case,"Friday, 24 May, 2024","Vijayapura police made a breakthrough in the Canter robbery case in Kolhar, with the arrest of five individuals, including the Canter driver. SP Sonawane informed reporters that a dedicated team was formed to solve the case. The stolen cotton consignment was sold, and the police managed to recover ₹31.1 lakh along with the SUV used in the crime.",https://newskarnataka.com/karnataka/vijayapura/police-arrest-five-in-vijayapura-canter-robbery-case/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Police to quiz cops amid allegations in Pune car crash case,"Friday, 24 May, 2024","The case against Vedant Agarwal, the 17-year-old who allegedly killed two people early Sunday while driving under influence, has taken an interesting turn. There were allegations of Agarwal receiving preferential treatment during his brief stay at the police station after fatally crashing his Porsche. On Thursday evening, reports emerged that senior level officers will probe these allegations.",https://www.connectedtoindia.com/pune-porsche-crash-cops-to-investigate-cops-amid-pizza-burger-preferential-treatment-allegations/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Gurugram Lok Sabha polls: What's open, what's closed?","Friday, 24 May, 2024","On May 25, essential services such as hospitals and public transport (including metro and buses) will operate as usual. Commercial establishments, restaurants, and shops will also remain open on election day. Schools and educational institutions, banks, non-essential government services, and liquor establishments will remain closed.",https://www.timesnownews.com/city/gurugram/gurugram-lok-sabha-polls-whats-open-whats-closed-article-110388557?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Woman trafficked from Karnataka to Maharashtra,"Friday, 24 May, 2024","In a distressing incident, a 30-year-old woman from Honnalli in Davanagere district, Karnataka, was reportedly trafficked and sold for ₹1 lakh to a man in Solapur, Maharashtra. The Karnataka police swiftly responded by filing an FIR against the three accused, as per the complaint lodged by the victim’s brother at the Honnalli police station.",https://newskarnataka.com/karnataka/davanagere/woman-trafficked-from-karnataka-to-maharashtra-prompt-police-action-ensues/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Farmers struggle with power issues along river banks in Belagavi,"Friday, 24 May, 2024","Farmers in the Belagavi district of Karnataka, are facing significant challenges as they resort to using generators to sustain their crops due to inadequate power supply along the banks of the Krishna River. The high costs associated with renting generators and purchasing diesel have placed a heavy burden on farmers, making irrigation financially burdensome.",https://newskarnataka.com/karnataka/belagavi/farmers-struggle-with-power-supply-issues-along-river-banks-in-belagavi/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Delhi traffic will be affected due to election preparations,"Friday, 24 May, 2024","Voting for 7 Lok Sabha seats is to be held in Delhi on Saturday. Election campaigning has also been halted. Now the commission has started preparing for the elections. In such a situation, there will be movement of a large number of buses and other vehicles related to election duty from 9 am to 5 pm today.",https://www.businessleague.in/delhi-traffic-advisory-traffic-will-be-affected-today-due-to-preparations-for-the-lok-sabha-elections-know-the-route-before-leaving-home/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,'Udta Bengaluru': BJP slams Congress govt after rave party arrests,"Friday, 24 May, 2024","BJP criticises Karnataka's Congress government for worsening law and order in Bengaluru, calling it ""Udta Bengaluru"" because of drugs and rave parties. This follows a police bust of a rave party with 86 people, including a Telugu actress, who tested positive for drugs. BJP says immoral gatherings have increased under Congress rule.",https://www.thehawk.in/posts/'udta-bengaluru':-bjp-takes-a-leaf-from-bollywood-to-slam-congress-govt-in-karnataka-post-rave-party-arrests?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,2 BJP councillors disqualified for having 3 kids in Guj's Amreli,"Friday, 24 May, 2024","Two BJP councillors of the Damnagar Municipality in Gujarat's Amreli have been disqualified for having three children, which is in violation of the Gujarat Municipalities Act, 1963. The duo, Khima Kasotiya and Meghna Bokha, opposed the move, claiming they didn't break the rule as the third child was born after the municipality elections. However, the District Collector overruled their objections.",
national,"Murdered Bangladesh MP's flesh was separated from bones, mixed with turmeric","Friday, 24 May, 2024","The West Bengal police suspect that Anwarul Azim Anar, the slain Bangladesh MP, could have been lured into a flat in Kolkata by a woman and then murdered by contract killers. Police suspect he was first strangulated. Later, his body was chopped into several pieces. The flesh was segregated from the bones and mixed with turmeric powder to delay decomposition.",https://www.hindustantimes.com/india-news/bangladesh-mp-honey-trapped-killers-skin-chop-body-use-turmeric-101716524694825-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Declining lemon production challenges Vijayapura farmers in K'taka,"Friday, 24 May, 2024","Vijayapura district, renowned for contributing 80% of Karnataka’s lemon production, faces a significant setback as lemon cultivation witnesses a 30% decline over the past five years. The shift towards less water-intensive crops, exacerbated by drought conditions, compounds the issue.",https://newskarnataka.com/karnataka/vijayapura/declining-lemon-production-challenges-vijayapura-farmers/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Maoists killed in encounter with security forces in Chhattisgarh,"Friday, 24 May, 2024","In a significant development, at least seven Maoists were neutralized in an encounter with security forces on the inter-district border of Narayanpur and Bijapur districts in Chhattisgarh on Thursday afternoon. With this successful operation, the total tally of Maoists neutralized this year rises to 112.",https://newskarnataka.com/karnataka/vijayapura/seven-maoists-killed-in-encounter-with-security-forces-in-chhattisgarh/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Who is Ramakrishna Reddy, YSRCP MLA caught damaging EVM in Andhra?","Friday, 24 May, 2024","YSR Congress Party MLA Ramakrishna Reddy, who was purportedly seen damaging an EVM in a polling booth in Andhra Pradesh, is a four-time Macherla MLA. He was first elected as MLA in 2009 on Congress' ticket. He quit Congress in 2012 and was later appointed the government whip in the Assembly. Notably, Reddy has been absconding since video went viral.",
national,"Father of teen, who crashed Porsche, got award from ex-Guv Koshyari in 2022","Friday, 24 May, 2024","Vishal Agarwal, the father of the teen who rammed his Porsche into a bike killing two people in Pune, had received an award for excellence in real estate from ex-Maharashtra Governor Bhagat Singh Koshyari in 2022. Agarwal heads Bramha Realty & Infrastructure. He was arrested on Tuesday and sent to police custody till May 24.",https://www.freepressjournal.in/amp/pune/vishal-agarwal-father-of-pune-porsche-crash-case-accused-received-atal-award-from-ex-governor-bhagat-singh-koshyari-in-2022-did-you-know?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,"Cong, BRS, BJP intensify campaigning for T'gana MLC bye-election","Friday, 24 May, 2024","Campaigning for the Telangana Legislative Council by-election from Warangal-Khammam-Nalgonda Graduates' constituency ends soon. BJP, Congress, and BRS leaders are actively canvassing. Key candidates are Teenmaar Mallanna (Congress), Rakesh Reddy (BRS), and GP Reddy (BJP). Polling is on May 27; vote counting is on June 5.",https://www.siasat.com/cong-brs-bjp-intensify-campaigning-for-mlc-bye-election-3031824/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Raids conducted at two more popular restaurants in Hyderabad,"Friday, 24 May, 2024","The Food Safety Department in Telangana continues restaurant inspections in Hyderabad. Yesterday, Rameshwaram Cafe and Baahubali Kitchen in Madhapur were inspected. At Rameshwaram Cafe, expired urad dal, curd, and milk were found, along with improperly labelled items and uncovered dustbins. Baahubali Kitchen had a heavy cockroach infestation and unhygienic conditions.",https://www.siasat.com/raids-conducted-at-two-more-popular-restaurants-in-hyderabad-3031684/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"20 injured, 7 killed in an accident in Haryana","Friday, 24 May, 2024","In a devastating incident on the Ambala-Delhi-Jammu National Highway, at least seven members of a family lost their lives, with over 20 sustaining injuries in a major collision. The accident, involving a truck and a bus carrying pilgrims to the Mata Vaishno Devi shrine, occurred near Mohra village, close to Ambala Cantt.",https://www.newsx.com/national/20-injured-7-killed-in-tragic-accident-on-ambala-delhi-jammu-national-highway/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Actress Laila Khan's stepfather sentenced to death for her murder,"Friday, 24 May, 2024","The sessions court in Mumbai on Friday sentenced Parvez Tak to death for the 2011 murder of his stepdaughter and actress Laila Khan, her mother and four others. Tak, a resident of Kashmir and third husband of Khan's mother, was arrested on July 8, 2012. The family had gone missing in February 2011 from Mumbai.",https://www.freepressjournal.in/amp/mumbai/sensational-laila-khan-murder-case-mumbai-court-awards-death-penalty-to-step-father-for-killing-actress-5-others-in-14-yr-old-case?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Mob sets DSP's car on fire after man dies in accident in Gujarat,"Friday, 24 May, 2024","A mob set a DSP's car on fire after a young man died in a road accident in Gujarat. Following the accident, protesting villagers blocked the National Highway in the Sabarkantha district, causing traffic jam stretching over five kilometres. Police had reportedly lathicharged and fired tear gas canisters to disperse the crowd. A video showing the charred vehicle has surfaced.",https://www.latestly.com/socially/india/news/gujarat-villagers-set-dsps-car-on-fire-following-fatal-accident-that-killed-village-youth-in-sabarkantha-watch-videos-5986827.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Severe cyclone will hit Bay of Bengal on Sunday night,"Friday, 24 May, 2024","A storm in the Bay of Bengal may become a severe cyclone, hitting between Sagar Island in West Bengal and Khepupara in Bangladesh around midnight on May 26. Coastal areas will have heavy rain and strong winds up to 100 kmph. Fishermen should stay out of the north Bay of Bengal until May 27.",https://www.thehawk.in/posts/severe-cyclone-forming-in-bay-of-bengal-to-make-landfall-on-sunday-night?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Zee wants Sony to pay $90mn as merger termination fee,"Friday, 24 May, 2024","Zee Entertainment has asked Culver Max Entertainment (Sony Group Corporation's India unit) for $90 million as part of the fee for terminating the merger deal. In a statement, Zee has said that Culver Max and Bangla Entertainment have ""failed to comply with their obligations under the MCA (merger cooperation agreement"".",https://www.exchange4media.com/media-tv-news/zee-wants-sony-to-pay-90-mn-as-merger-termination-fee-134563.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,BJP accuses Congress of power shortage in Karnataka hospitals,"Friday, 24 May, 2024","The Karnataka BJP raised concerns on May 21, alleging that a doctor at Chitradurga government hospital had to resort to treating a patient using a mobile phone flashlight due to lack of electricity. Termed 'Darkness Bhagya' by the BJP, this critique targeted the ruling Congress government’s initiative of providing free electricity under the 'Gruha Jyoti' scheme.",https://newskarnataka.com/karnataka/chitradurga/bjp-accuses-congress-government-of-power-shortage-in-karnataka-hospitals/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,DCA seizes misleading Ayurvedic medicines in Telangana,"Friday, 24 May, 2024","On May 23, Telangana's Drugs Control Administration seized ayurvedic medicines falsely claiming to cure diabetes and pneumonia. Ortho Win Gold Oil was among the seized items. Stocks were confiscated from a Gandipet medical shop. This violated the Drugs and Magic Remedies Act, 1954, which prohibits misleading medical advertisements.",https://www.siasat.com/telangana-dca-seizes-misleading-ayurvedic-medicines-3031831/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Car falls off bridge in Karnataka's Haveri, 4 killed","Friday, 24 May, 2024","Four lives were lost, including that of a seven-year-old girl, and six others were injured in a devastating accident in Haveri district, Karnataka. The incident took place near Halageri on National Highway 48 in Ranebennur Taluk. The victims were on their way to Tirupati when their car fell off a bridge.",https://newskarnataka.com/karnataka/haveri/tragic-accident-car-falls-of-bridge-in-haveri-karnataka/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Tamil Nadu wants Kerala to stop Silanthi River check-dam work,"Friday, 24 May, 2024","Tamil Nadu Chief Minister MK Stalin on Thursday urged his Kerala counterpart Pinarayi Vijayan to immediately stop the check-dam construction across the Silanthi river in Idukki district, as farmers are apprehensive that the move would block the flow of water to Amaravati dam. The check dam aims to provide drinking water to the Vattavada gram panchayat.",https://thesouthfirst.com/tamilnadu/halt-check-dam-project-across-silanthi-river-tamil-nadu-cm-stalin-tells-pinarayi-vijayan/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Avian flu outbreak in state-run poultry farm in Kerala’s Kottayam,"Friday, 24 May, 2024","An outbreak of avian flu (H5N1) at the government-run regional poultry farm at Manarcad in Kerala’s Kottayam has led to a ban on import of poultry into the district. A decision was taken to euthanize and cremate domesticated and pet birds within a kilometre radius of the farm and disinfect the area, the district administration said on Thursday, May 23.",https://thesouthfirst.com/kerala/avian-flu-outbreak-in-state-run-poultry-farm-in-keralas-kottayam/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Man charged for issuing death threat to former legislator,"Friday, 24 May, 2024","A case has been registered at the Puttur Town Police Station against a man accused of sharing a derogatory post on former legislator Sanjeeva Matandoor and issuing a death threat to the senior political leader. The accused, Prajwal Rai, allegedly posted a demeaning message about Matandoor on WhatsApp on May 17.",https://newskarnataka.com/karnataka/mangaluru/man-charged-with-sharing-derogatory-post-and-death-threats-on-social-media/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,86 including actors test positive for drugs in B'luru rave party,"Friday, 24 May, 2024","Karnataka Police busted a rave party at a farmhouse on the outskirts of Bengaluru in the wee hours of May 20, seizing narcotics and arresting five persons. Of the 103 partygoers, so far 86 have tested positive for drug consumption, allegedly including prominent Telugu actor, Hema Kolla.",https://www.shethepeople.tv/news/actor-hema-allegedly-tests-positive-for-drug-consumption-at-bengaluru-rave-party-4601193?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Reversing SUV crushes man in UP, runs over him again while accelerating","Friday, 24 May, 2024","An SUV ran over a 70-year-old man twice in Uttar Pradesh's Jhansi. CCTV footage showed the man falling after being hit by the reversing SUV, which dragged him for few metres after running over him completely. The SUV's driver stopped the reversing vehicle and moved it forward, running over the man again. Locals saved the man after hearing his screams.",https://www.news18.com/amp/india/up-man-run-over-elderly-man-twice-while-reversing-suv-in-jhansi-road-accident-pune-porsche-crash-8902174.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Telangana BJP leader’s son found dead in Australia,"Friday, 24 May, 2024","Telangana native and son of a BJP leader, Arati Arvind Yadav, was found dead in mysterious circumstances in Australia. He left home on May 20 and never returned. His body was discovered in the sea, his identity  was confirmed through DNA. Arvind, settled in Sydney for a decade, had booked tickets to return home with his pregnant wife.",https://www.siasat.com/telangana-bjp-leaders-son-found-dead-in-australia-3031722/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,SC rejects plea asking EC to release booth-wise voter turnout data,"Friday, 24 May, 2024","The Supreme Court dismissed a plea by an NGO seeking directions to the Election Commission to release voter turnout data on its website during the Lok Sabha polls within 48 hours. SC said a hands-off approach is needed to be adopted during the elections. On May 17, SC asked EC to respond to the NGO's plea within a week.",
national,Heavy pre-monsoon showers disrupt traffic on Dharwad-Hubballi road,"Friday, 24 May, 2024","Heavy pre-monsoon showers lasting about an hour caused disruptions in vehicular movement along Karnataka's Dharwad-Hubballi road, stretching from KMF to NTTF, on Thursday evening. Citizens, familiar with the area’s susceptibility to flooding during heavy rain, expressed frustration towards BRTS, PWD, and national highway authorities for allegedly overlooking technical advice.",https://newskarnataka.com/karnataka/dharwad/heavy-pre-monsoon-showers-disrupt-traffic-on-dharwad-hubballi-road/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Communal clashes erupt in Belagavi over 'galli cricket' dispute,"Friday, 24 May, 2024","Late Thursday evening witnessed group clashes in the communally sensitive Alwan Galli area of Shahapur suburb in Karnataka's Belagavi. The confrontation arose from a trivial squabble between two groups playing ‘galli cricket’, escalating into verbal altercations and eventually stone pelting.",https://newskarnataka.com/karnataka/belagavi/communal-clashes-erupt-in-belagavi-over-galli-cricket-dispute/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Secunderabad Conspiracy: 50 yrs of first-ever case against writers,"Friday, 24 May, 2024","May 2024 marks the 50th anniversary of the Secunderabad Conspiracy Case (1974-1989), perhaps the first-ever in then-Andhra Pradesh, or even the country, implicating writers as accused for their writings and speeches. After under two decades of twists and turns, courts finally said the criminal charges could not be proven, adding, “Writing cannot be seditious, and writers cannot be conspirators.""",https://thesouthfirst.com/opinion/secunderabad-conspiracy-50-years-of-first-ever-conspiracy-case-against-writers/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"TBSE 10th, 12th Results 2024 to be declared on May 24","Friday, 24 May, 2024","The Tripura Board of Secondary Education (TBSE) is set to release the results for the Secondary (Class 10) and Higher Secondary (Class 12) exams on May 24, 2024, at 12:30 PM on their official website, tbresults.tripura.gov.in. The results will be available in the form of a provisional marksheet, which can be downloaded using the result link on the Board's website.",https://thedailyguardian.com/tbse-10th-12th-results-2024-to-be-delayered-on-may-24-check-here/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Heavy rains continue to lash Kerala, IMD issues red alert","Friday, 24 May, 2024","A red alert has been sounded again in some districts of Kerala following heavy rains over the past 24 hours. The possibility of heavy rainfall has been predicted by the Central Meteorological Department for Ernakulam and Thrissur districts. Palakkad, Wayanad, Kozhikode, Malappuram, Idukki, Kottayam, Alappuzha and Pathanamthitta districts are put on orange alert.",https://www.deccanchronicle.com/southern-states/kerala/kerala-rains-ernakulam-thrissur-on-red-alert-895314?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Thieves steal 24 sovereigns of jewelry in Karnataka's Belthangady,"Friday, 24 May, 2024","Thieves targeted two houses in Palke, Thenka Karandur village, making off with a total of 24 sovereigns of jewelry. They pilfered 20 sovereigns of jewelry and a bag of documents from a cupboard, despite family members being asleep nearby. The occupants of the second house were absent when the theft occurred.",https://newskarnataka.com/karnataka/mangaluru/thieves-strike-in-belthangady-24-sovereigns-of-jewelry-stolen/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Pune teen was in full senses, they tried to switch driver after crash: Police","Friday, 24 May, 2024","The 17-year-old boy who killed two techies with his Porsche car, was in his ""full senses"" and was aware of what he was doing, Pune Police Commissioner, Amitesh Kumar said. He added that they're probing under whose pressure the Agarwal family's driver made a statement claiming he was driving the car. ""Effort was made to change the driver,"" Kumar said.",https://www.news18.com/amp/india/pune-porsche-crash-17-year-old-was-aware-of-actions-at-time-of-accident-says-top-cop-8902351.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,60 Indian nationals rescued from Cambodia return home,"Friday, 24 May, 2024","The Indian Embassy in Cambodia rescued the first batch of 60 Indians, who had been stuck in the country due to fraudulent employers. The plight of Indians came to light after 300 of them ‘revolted’ against their handlers in Cambodia. Among the 300, about 150 people are from Visakhapatnam. They were coerced into carrying out cybercrime and Ponzi scams.",https://thesouthfirst.com/andhrapradesh/60-indian-nationals-rescued-from-cambodia-return-to-india/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Helicopter with Kedarnath pilgrims spins mid-air, video shows people running","Friday, 24 May, 2024","A helicopter carrying seven people, including pilgrims, made an emergency landing in Uttarakhand's Kedarnath after developing a technical snag on Friday. A video from the spot shows the aircraft spinning while the people on the ground running for cover. Rudraprayag DM Saurabh Gaharwar said the landing happened few metres from the helipad, adding that the pilot averted a major tragedy.",https://www.moneycontrol.com/news/trends/helicopter-carrying-pilgrims-makes-emergency-landing-in-kedarnath-after-developing-snag-video-12731275.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
